Periodo,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Coahuila de Zaragoza ",4.675038796,4.69739837,4.904852916,5.250526416,5.490151184,5.148073502,4.848442594,4.61877476,5.184186797,4.925651061,5.149032724
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Colima ",0.146854903,0.163671983,0.173636548,0.166563951,0.155924481,0.160890218,0.159543777,0.146738716,0.144786662,0.161206738,0.15278939
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Chiapas ",0.661283189,0.682568468,0.70787825,0.745573864,0.685868157,0.647238182,0.701728431,0.742067141,0.836992359,0.86982867,0.843034665
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Chihuahua ",4.396058555,4.5575533,4.459132477,4.654063653,4.818703806,4.406359106,4.283814848,4.290146541,4.377431849,4.795579521,4.85579642
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Ciudad de M�xico ",11.44736546,11.59127698,11.10190328,9.353714614,10.29380247,9.554761498,9.075759872,8.700312111,8.083785842,8.212290506,8.498242884
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Durango ",1.021678258,0.980573644,1.019796864,1.169365402,1.292441221,1.345062893,1.139507276,1.168576692,1.228488735,1.249377791,1.350864191
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Guanajuato ",3.313646654,3.536754742,3.638170806,3.746781672,3.863989241,3.727531751,3.689153436,3.414517309,3.446684499,3.513941243,3.593309911
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Guerrero ",0.423594427,0.376052979,0.390799439,0.408780374,0.39026139,0.369413211,0.360732604,0.345620644,0.415423804,0.350021008,0.339774441
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Hidalgo ",1.91101851,2.172384618,2.211789644,1.967879169,1.790467302,1.807430024,1.963938145,1.987895616,1.950713613,2.13684809,2.449830229
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Jalisco ",10.18388378,10.1765528,10.74177316,10.80583515,10.33957405,10.5412865,10.57724015,10.58568081,10.50290342,10.18175432,9.271675316
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas M�xico ",13.5583812,13.50245034,14.18701102,15.08279915,15.03285103,15.98400852,16.84497477,16.65415983,16.71586364,15.41873096,15.75392571
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Michoac�n de Ocampo ",2.22667318,2.305679008,2.241502684,2.135143803,2.304030036,2.231172853,2.264149144,2.033694303,1.89410459,1.640404201,1.468893459
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Morelos ",0.862436219,0.901696764,0.913127982,0.884024774,0.836824333,0.879297224,0.92264759,0.938568736,0.838862907,0.891403861,0.909846124
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Nayarit ",0.172032936,0.189127555,0.207364108,0.225782473,0.211895403,0.192980557,0.188224284,0.188909365,0.176679508,0.172832525,0.178391988
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Nuevo Le�n ",10.82338546,10.87140011,10.39945224,10.47514894,9.958236718,10.56999083,9.988310325,11.03850121,9.249714095,9.377984409,8.811411941
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Oaxaca ",0.886569404,0.970588689,0.995001844,1.01989019,0.967210604,0.926369319,0.834647212,0.787090554,0.885152739,0.862849237,0.935953268
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Puebla ",4.244081128,4.253377574,4.154503958,4.398858564,4.112067957,3.175480813,2.904331436,2.816981171,3.092218741,3.618292832,3.619839613
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Quer�taro ",3.050890817,2.939892377,2.922033759,3.063336159,2.486626315,2.031420279,2.188591376,2.327916724,2.677384159,3.115265507,3.355554837
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Quintana Roo ",0.282709636,0.285477285,0.302206766,0.333238053,0.294098268,0.303976483,0.328920502,0.325972301,0.339142851,0.376925647,0.421268212
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas San Luis Potos� ",2.480364433,2.488898169,2.411829503,2.371381463,2.366303592,2.37529904,2.567275877,2.404799041,2.158531512,1.986950342,2.030526596
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Sinaloa ",1.020728958,1.121660689,1.002167748,0.992254472,1.017038305,1.022724909,1.056358936,1.078024119,1.05425341,1.097196466,1.057968456
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Sonora ",2.048475957,2.36519222,2.497627847,2.479926316,2.206237381,2.469678153,2.811363035,2.705950471,2.696763038,2.718365154,2.633043793
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Tabasco ",0.588507611,0.603049301,0.623219372,0.631285848,0.581409766,0.549498119,0.559215114,0.56822413,0.697864105,0.777901461,0.870970792
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Tamaulipas ",3.126881071,3.201929433,3.182058565,3.137749431,3.220908139,3.842483763,3.892310786,4.269613902,4.606714289,4.683631406,4.6225665
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Tlaxcala ",0.506359233,0.532741721,0.492683808,0.511842144,0.524399721,0.519428108,0.546756395,0.598317468,0.648481634,0.69229039,0.771745353
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Veracruz de Ignacio de la Llave ",3.854744729,3.485089894,3.159033287,3.406389909,3.549140994,3.04739823,2.957223807,2.909702087,3.10199859,2.553079656,2.584058604
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Yucat�n ",2.209064893,1.965866137,1.833834807,2.046704609,1.852215392,1.339734863,1.269188144,1.288719886,1.332191925,1.389893729,1.295884355
,Actividades secundarias > 31-33 Industrias manufactureras > 337 Fabricaci�n de muebles colchones y persianas Zacatecas ",0.230251549,0.28300972,0.320950509,0.337047449,0.31712428,0.296534156,0.290951532,0.232881919,0.209114813,0.21771539,0.191876002
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Total nacional ,100,100,100,100,100,100,100,100,100,100,100
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Aguascalientes ,0.421089609,0.501796382,0.456189512,0.527347981,0.566043583,0.650218479,0.65739725,0.655594741,0.733402862,0.77360068,0.786278547
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Baja California ,20.36452365,18.85873377,19.89429627,21.44330416,20.64564496,22.390724,23.02408917,23.6767337,24.38182487,25.39750539,24.00740049
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Baja California Sur ,0.043833387,0.042163518,0.041581729,0.050107958,0.04837067,0.048590479,0.049448892,0.049169828,0.055554748,0.056877116,0.057232902
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Campeche ,0.019608821,0.019981055,0.020614878,0.025862238,0.026287659,0.025696778,0.026506013,0.024734616,0.027559478,0.022804319,0.024470356
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Coahuila de Zaragoza ,1.169550971,1.38549866,1.77235692,1.996213411,1.995394399,1.838757373,1.733322965,1.570723839,2.214397971,2.000006888,2.743581169
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Colima ,0.068387939,0.071748451,0.081096423,0.075017751,0.06211899,0.059818041,0.066098445,0.050583082,0.058293106,0.068122937,0.08366523
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Chiapas ,0.173894165,0.165442387,0.183407143,0.181632718,0.191575477,0.192823082,0.198058409,0.182682219,0.266352825,0.290116493,0.300881421
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Chihuahua ,11.20655042,11.06971235,10.6904314,10.5834206,11.86014361,11.91792179,12.31594494,13.16367372,12.91231517,13.53396975,13.20722452
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Ciudad de M�xico ,8.557484971,8.03876175,7.491251422,7.257197708,7.150996987,6.086879402,5.742625836,5.683520672,5.145977838,4.846568035,6.29711432
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Durango ,0.261152001,0.181513292,0.171295049,0.167563336,0.181247499,0.185496945,0.163774584,0.156470192,0.206012289,0.231150328,0.288466407
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Guanajuato ,1.648080294,1.646952802,1.802110265,2.497914419,2.361313564,2.358043561,2.272013258,2.237660253,2.340113626,2.321921335,2.325377729
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Guerrero ,0.326351431,0.327542126,0.295745858,0.306658918,0.332410147,0.34617236,0.379670873,0.382829618,0.348037654,0.354778829,0.2672472
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Hidalgo ,0.4908481,0.485781604,0.543971265,0.499505713,0.475961196,0.488698328,0.539425131,0.50408965,0.700827816,0.761835241,0.937935793
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Jalisco ,4.423190016,4.58026813,5.030783342,5.217062156,5.139371269,5.507548257,5.645973288,5.419399032,5.134580692,4.82595397,4.677104568
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras M�xico ,10.15822148,10.96572854,12.50157774,16.72310158,14.34859709,15.02871924,15.72262472,15.09203811,14.1889952,13.67274725,12.90372102
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Michoac�n de Ocampo ,1.581206644,1.774520155,1.791120214,1.897423116,1.679043406,1.431476032,1.463135624,1.37053545,1.385089202,1.280349894,1.273191935
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Morelos ,1.228448289,1.203311849,1.578785259,1.569260057,1.522063499,1.598568013,1.685040189,1.634840653,1.502526396,1.538493213,1.603875312
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Nayarit ,0.060166648,0.064437447,0.065912575,0.067623608,0.063481005,0.062039527,0.060558466,0.056248573,0.065390967,0.069477873,0.083281581
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Nuevo Le�n ,11.86868115,13.13907363,16.5089659,9.702561117,11.16853064,10.03241406,9.333574232,9.48777015,9.279710987,9.213375315,8.882466833
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Oaxaca ,0.370397386,0.391771697,0.382330907,0.379278294,0.34211068,0.316499789,0.306788592,0.271909685,0.346010825,0.342605549,0.386649671
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Puebla ,1.958744264,1.841622575,2.005893372,1.903548009,1.904676915,1.796459516,1.467202224,1.370426738,1.680922158,1.877647224,1.977243938
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Quer�taro ,1.900304471,2.035377693,1.525678056,1.907217664,1.850961483,1.814359163,1.686868956,1.588048228,1.842897283,2.027901659,2.288493771
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Quintana Roo ,0.044201837,0.054124712,0.065840048,0.078459957,0.071157644,0.067151805,0.060079062,0.047362717,0.061652665,0.065032413,0.075951335
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras San Luis Potos� ,1.66575779,1.778746277,1.954390307,1.770611843,1.679146705,1.534171613,1.561516986,1.69807708,1.824082166,1.793458398,1.88535704
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Sinaloa ,0.268008812,0.254234603,0.260821729,0.237857446,0.26045098,0.254896932,0.262489122,0.260532368,0.340760722,0.349507114,0.373315027
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Sonora ,3.349079706,3.506639814,3.929647205,3.923241529,4.345857752,4.173375221,3.856904401,3.690442444,3.405035253,3.342108346,3.124923217
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Tabasco ,0.123965159,0.127332453,0.130144219,0.125312543,0.12960761,0.127025144,0.136557795,0.136953744,0.231280295,0.262378816,0.342039123
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Tamaulipas ,14.0504631,13.32428712,6.389193759,6.600274536,7.063940876,7.306637326,7.269138966,7.462484704,6.779287753,6.320611896,6.262099243
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Tlaxcala ,0.413919007,0.427607465,0.483255072,0.520607756,0.555252673,0.517806469,0.540082228,0.416701374,0.467113426,0.436931474,0.535906287
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Veracruz de Ignacio de la Llave ,0.822295071,0.734233093,1.050524733,0.870536929,1.045813448,0.936157103,0.873526762,0.807001812,1.161443981,0.999575967,1.115954844
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Yucat�n ,0.875872136,0.864658744,0.785837715,0.762402923,0.799841532,0.770605861,0.765281536,0.736738323,0.78497685,0.776278832,0.737377329
,Actividades secundarias > 31-33 Industrias manufactureras > 339 Otras industrias manufactureras Zacatecas ,0.085721278,0.136395853,0.114949705,0.131872027,0.132586061,0.134248311,0.134281091,0.114022675,0.127572921,0.146307447,0.144171848
